ncols         42 
nrows         46 
xllcorner     4473059 
yllcorner     5543787 
cellsize      5 
NODATA_value  -9999 
-9999	-9999	-9999	-0.5107	-0.971	-1.3568	-1.6463	-1.8335	-2.0164	-2.2243	-2.518	-2.7718	-2.9771	-3.215	-3.5542	-3.9473	-4.0579	-4.3142	-4.6783	-4.9693	-5.1236	-5.201	-5.284	-5.8362	-6.1069	-5.112	-4.4461	-3.8414	-3.3615	-2.714602	-2.035951	-1.357301	-0.6786504	1.3075	1.0438	0.8212	0.6894	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-0.2309	-0.6655	-0.9554	-1.2939	-1.5557	-1.7272	-1.8754	-2.0649	-2.3482	-2.5517	-2.7847	-3.2637	-3.5948	-3.5259	-3.8426	-4.2025	-4.6404	-4.9275	-5.0705	-5.1181	-5.21	-5.4766	-6.0773	-5.2424	-4.4068	-3.8975	-3.3547	-2.7405	-2.1191	-1.6305	-1.3608	-1.2038	-0.9352	-0.6965	-0.5584	0.3959	0.2377	0.128	0.018	-9999
-9999	-9999	-0.2923	-0.5661	-0.85	-1.1379	-1.3754	-1.5589	-1.752	-1.9309	-2.1371	-2.3783	-2.9243	-3.0593	-3.074	-3.3333	-3.6358	-4.0263	-4.5729	-4.8806	-4.9085	-4.9966	-5.089	-5.4666	-5.8666	-5.0988	-4.4198	-3.9358	-3.357	-2.7569	-2.1512	-1.6014	-1.2895	-1.1186	-0.8405	-0.6022	-0.444	-0.2714	-0.0829	-9999	-9999	-9999
-9999	-9999	-0.2186	-0.4696	-0.7468	-0.9585	-1.1843	-1.3825	-1.5796	-1.7925	-2.0189	-2.5621	-2.6091	-2.6435	-2.8897	-3.1847	-3.3996	-3.7909	-4.3913	-4.7573	-4.8268	-4.9504	-5.2412	-5.5836	-5.4499	-4.724	-4.4519	-3.9696	-3.3558	-2.7368	-2.1595	-1.5924	-1.2608	-1.0378	-0.7728	-0.5278	-0.369	-0.176	-9999	-9999	-9999	-9999
-9999	-9999	-0.0858	-0.336	-0.5899	-0.8409	-0.9982	-1.1754	-1.3333	-1.7116	-2.0756	-2.0649	-2.1283	-2.3578	-2.6154	-2.911	-3.2043	-3.5062	-4.1644	-4.6249	-4.7258	-4.8853	-5.0619	-5.3388	-5.1634	-4.4545	-4.3756	-3.9553	-3.3252	-2.6886	-2.1315	-1.5463	-1.1983	-0.9852	-0.7175	-0.4651	-0.2926	-0.0832	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-0.156	-0.4119	-0.6216	-0.7499	-0.9289	-1.3272	-1.7578	-1.5589	-1.6232	-1.7878	-2.0122	-2.2488	-2.5188	-2.8901	-3.262	-3.795	-4.4639	-4.5506	-4.6361	-4.7169	-4.9047	-5.2503	-4.5185	-4.2744	-3.9408	-3.3125	-2.6554	-2.057	-1.4915	-1.1081	-0.9613	-0.6729	-0.428	-0.2403	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-0.1301	-0.3188	-0.5338	-1.1276	-1.2094	-1.017	-1.1717	-1.292	-1.4004	-1.5645	-1.8152	-2.1242	-2.5068	-2.9898	-3.4913	-4.1505	-4.3068	-4.4363	-4.5398	-4.7294	-5.269	-4.6471	-4.1371	-3.8808	-3.334	-2.7231	-2.0952	-1.4933	-1.1328	-0.9223	-0.6589	-0.3989	-0.1896	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-0.191	-0.6796	-0.7416	-0.5879	-0.6756	-0.8507	-0.99	-1.0965	-1.2536	-1.5311	-1.8725	-2.2238	-2.7089	-3.2744	-3.8625	-4.2768	-4.3128	-4.4002	-5.0272	-4.9433	-4.929	-3.9628	-3.8174	-3.3317	-2.74	-2.1566	-1.5578	-1.1427	-0.9335	-0.6453	-0.3851	-0.1439	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-0.3797	-0.1644	-9999	-0.194	-0.321	-0.4578	-0.6798	-0.8566	-1.0162	-1.2949	-1.6338	-1.9744	-2.3943	-2.9334	-3.4024	-3.9078	-4.0786	-4.2993	-4.9273	-4.8688	-4.7757	-4.2613	-3.71	-3.435	-2.8518	-2.2503	-1.6476	-1.1821	-0.9202	-0.6531	-0.3605	-0.0985	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.117	-0.2824	-0.4717	-0.7121	-0.9175	-1.1764	-1.4458	-1.7613	-2.1299	-2.6973	-3.113	-3.5593	-3.8869	-4.1315	-4.5319	-4.7105	-4.5177	-4.6389	-4.071	-3.5136	-2.985	-2.3486	-1.7446	-1.262	-0.9755	-0.654	-0.3581	-0.0661	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.1324	-0.3555	-0.6173	-0.8214	-1.0634	-1.3188	-1.6036	-1.9385	-2.322	-2.9348	-3.3494	-3.6942	-4.0894	-4.3991	-4.3686	-4.3821	-4.2962	-4.4001	-3.7534	-3.1047	-2.4253	-1.8174	-1.2751	-0.9603	-0.6292	-0.3342	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.2502	-0.5257	-0.7512	-0.9807	-1.2195	-1.4693	-1.7987	-2.2711	-2.8418	-3.2048	-3.5501	-3.9967	-3.8254	-4.0305	-4.1573	-3.9632	-4.0186	-4.3331	-3.1202	-2.4385	-1.8412	-1.2973	-0.9401	-0.5972	-0.2869	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.1799	-0.4407	-0.6878	-0.9087	-1.1288	-1.3721	-1.7031	-2.1924	-2.7683	-3.103	-3.3538	-3.5167	-3.5456	-3.5344	-3.617	-3.5737	-3.638	-4.1638	-3.4012	-2.381	-1.8204	-1.32	-0.9219	-0.5571	-0.219	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.0843	-0.3338	-0.5954	-0.8124	-1.0092	-1.2793	-1.6299	-2.0629	-2.6007	-2.8197	-3.1448	-3.3518	-3.3738	-3.3631	-3.3346	-3.261	-3.2486	-3.957	-3.1595	-2.2576	-1.7299	-1.2523	-0.9084	-0.5407	-0.1805	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.2307	-0.4845	-0.7105	-0.9055	-1.1692	-1.4814	-1.8746	-2.4182	-2.623	-2.8576	-3.1874	-3.2249	-3.2133	-3.1822	-3.1552	-3.0545	-3.2743	-3.3428	-2.0866	-1.6111	-1.1988	-0.8847	-0.5425	-0.1724	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.0983	-0.3445	-0.5808	-0.7874	-1.0036	-1.3258	-1.6936	-2.2212	-2.4895	-2.6717	-3.0062	-3.085	-3.0986	-3.0583	-3.0192	-2.9339	-2.846	-3.6648	-2.1305	-1.5715	-1.155	-0.8498	-0.5745	-0.2004	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.1819	-0.4106	-0.6267	-0.8436	-1.1143	-1.4774	-1.9973	-2.3369	-2.4876	-2.7913	-2.9372	-2.9946	-2.9674	-2.9186	-2.8536	-2.5821	-3.2248	-2.1608	-1.5894	-1.1566	-0.8075	-0.6004	-0.2541	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.1978	-0.4285	-0.6721	-0.9244	-1.2579	-1.6962	-2.1398	-2.3088	-2.5795	-2.781	-2.8654	-2.852	-2.8176	-2.7856	-2.5418	-2.7196	-2.3693	-1.6477	-1.1596	-0.7752	-0.6093	-0.2531	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.2263	-0.488	-0.7376	-1.0394	-1.4287	-1.9426	-2.1231	-2.3304	-2.5653	-2.6829	-2.7144	-2.6908	-2.6508	-2.5374	-2.3784	-2.4	-1.8664	-1.1981	-0.7338	-0.5849	-0.2388	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.2339	-0.5156	-0.786	-1.1457	-1.7125	-1.949	-2.0669	-2.328	-2.463	-2.555	-2.5698	-2.5479	-2.4558	-2.0828	-2.365	-2.1226	-1.4076	-0.7827	-0.566	-0.207	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.2232	-0.5067	-0.8227	-1.3477	-1.7366	-1.8756	-2.1081	-2.2781	-2.3738	-2.4106	-2.4124	-2.3598	-2.0846	-2.2794	-2.0463	-1.6148	-0.827	-0.5355	-0.1677	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.2481	-0.5189	-1.0232	-1.5823	-1.7509	-1.8689	-2.0672	-2.1947	-2.2698	-2.2717	-2.2375	-2.0066	-2.0965	-1.9289	-1.6296	-0.8317	-0.4818	-0.141	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.254	-0.6929	-1.295	-1.542	-1.6211	-1.8366	-2.001	-2.1002	-2.1156	-2.0871	-1.9083	-1.8292	-1.792	-1.4912	-0.7827	-0.4274	-0.0906	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.3647	-0.9359	-1.3802	-1.3641	-1.5386	-1.7905	-1.9125	-1.9616	-1.9386	-1.8296	-1.5206	-1.7983	-1.3713	-0.723	-0.4098	-0.0546	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.0681	-0.5625	-1.1319	-1.2136	-1.2532	-1.516	-1.6822	-1.765	-1.7891	-1.7343	-1.4901	-1.7215	-1.2789	-0.6527	-0.3749	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.1542	-0.7303	-1.0741	-1.0672	-1.2198	-1.417	-1.5522	-1.6234	-1.6056	-1.4134	-1.6964	-1.2099	-0.6373	-0.327	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.3299	-0.82	-0.9698	-1.0153	-1.2184	-1.379	-1.4535	-1.4621	-1.3375	-1.5185	-1.3094	-0.6691	-0.3118	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.3314	-0.7526	-0.8533	-0.9172	-1.1062	-1.2522	-1.2823	-1.1864	-1.1693	-1.4657	-0.7654	-0.3261	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.4234	-0.6536	-0.7123	-0.8734	-1.0607	-1.1519	-1.0666	-0.9136	-1.5245	-0.8135	-0.3481	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.0615	-0.4024	-0.5224	-0.6588	-0.8236	-0.9473	-0.8886	-0.8246	-1.2822	-0.7951	-0.454	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.1492	-0.3328	-0.4518	-0.5605	-0.6662	-0.6772	-0.628	-0.9062	-0.6612	-0.4843	-0.0776	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.2212	-0.2724	-0.2628	-0.4186	-0.3812	-0.7352	-0.5532	-0.4247	-0.1294	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.1266	-0.1651	-0.111	-0.2505	-0.5499	-0.2721	-0.1867	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.2979	-0.202	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-0.0781	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
